SQL_ApplicationId,SQL_DocumentId,API_DocumentId,SQL_DocumentTypeId,API_DocumentTypeId,SQL_DocumentType,API_DocumentType,SQL_DocumentReference,API_DocumentReference,SQL_DocumentStatusId,API_DocumentStatusId,SQL_DocumentStatus,API_DocumentStatus,SQL_TransactionId,API_TransactionId,SQL_WorkflowId,API_WorkflowId,SQL_DisplayName,API_DisplayName,SQL_StartDate,API_StartDate,SQL_EndDate,API_EndDate,SQL_AppliedDate,API_AppliedDate,SQL_TransationStatus,API_TransationStatus,SQL_TransactionSequence,API_TransactionSequence,SQL_TransactionSubTypeOtherDescription,API_TransactionSubTypeOtherDescription,SQL_ReasonForChange_Id,API_ReasonForChange_Id,SQL_UserSuppliedText,API_UserSuppliedText,SQL_DocumentVersion,API_DocumentVersion,SQL_IssuedDate,API_IssuedDate,SQL_DocumentKey,API_DocumentKey,SQL_RiskName,API_RiskName,SQL_StorageId,API_StorageId,SQL_DocumentMetaData,API_DocumentMetaData,Test Case Status
75532,494509,494509,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273522,273522,2B80AA21-50B9-4B60-834D-75A05F5418D0,2b80aa21-50b9-4b60-834d-75a05f5418d0,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2021-03-14 12:00:00 +00:00,2021-03-14T12:00:00+00:00,2020-03-13 17:13:03.1601534 +00:00,2020-03-13T17:13:03.1601534+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 17:19:57.1266947 +00:00,2020-03-13T17:19:57.1266947+00:00,PR:1039710;MR:57530;RR:524923;TID:25,PR:1039710;MR:57530;RR:524923;TID:25,AQUA JACK I,AQUA JACK I,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75532,494512,494512,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273522,273522,2B80AA21-50B9-4B60-834D-75A05F5418D0,2b80aa21-50b9-4b60-834d-75a05f5418d0,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2021-03-14 12:00:00 +00:00,2021-03-14T12:00:00+00:00,2020-03-13 17:13:03.1601534 +00:00,2020-03-13T17:13:03.1601534+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 17:19:57.6267149 +00:00,2020-03-13T17:19:57.6267149+00:00,PR:1039710;MR:57530;RR:524923;TID:26,PR:1039710;MR:57530;RR:524923;TID:26,AQUA JACK I,AQUA JACK I,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75531,494510,494510,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273521,273521,79534906-7403-41EA-A42D-02408159ED3D,79534906-7403-41ea-a42d-02408159ed3d,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2021-03-14 12:00:00 +00:00,2021-03-14T12:00:00+00:00,2020-03-13 17:12:52.9894453 +00:00,2020-03-13T17:12:52.9894453+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 17:19:57.2985789 +00:00,2020-03-13T17:19:57.2985789+00:00,PR:1039708;MR:57530;RR:543706;TID:25,PR:1039708;MR:57530;RR:543706;TID:25,AQUA RISE III,AQUA RISE III,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75531,494513,494513,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273521,273521,79534906-7403-41EA-A42D-02408159ED3D,79534906-7403-41ea-a42d-02408159ed3d,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2021-03-14 12:00:00 +00:00,2021-03-14T12:00:00+00:00,2020-03-13 17:12:52.9894453 +00:00,2020-03-13T17:12:52.9894453+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 17:19:57.7985855 +00:00,2020-03-13T17:19:57.7985855+00:00,PR:1039708;MR:57530;RR:543706;TID:26,PR:1039708;MR:57530;RR:543706;TID:26,AQUA RISE III,AQUA RISE III,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75530,494511,494511,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273519,273519,086DD18B-5774-4786-B530-028588A282C4,086dd18b-5774-4786-b530-028588a282c4,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2021-03-14 12:00:00 +00:00,2021-03-14T12:00:00+00:00,2020-03-13 17:12:43.1587569 +00:00,2020-03-13T17:12:43.1587569+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 17:19:57.4704547 +00:00,2020-03-13T17:19:57.4704547+00:00,PR:1039709;MR:57530;RR:678181;TID:25,PR:1039709;MR:57530;RR:678181;TID:25,DIXIE PATRIOT,DIXIE PATRIOT,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75530,494514,494514,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273519,273519,086DD18B-5774-4786-B530-028588A282C4,086dd18b-5774-4786-b530-028588a282c4,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2021-03-14 12:00:00 +00:00,2021-03-14T12:00:00+00:00,2020-03-13 17:12:43.1587569 +00:00,2020-03-13T17:12:43.1587569+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 17:19:57.9548407 +00:00,2020-03-13T17:19:57.9548407+00:00,PR:1039709;MR:57530;RR:678181;TID:26,PR:1039709;MR:57530;RR:678181;TID:26,DIXIE PATRIOT,DIXIE PATRIOT,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75530,494516,494516,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273519,273519,086DD18B-5774-4786-B530-028588A282C4,086dd18b-5774-4786-b530-028588a282c4,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2021-03-14 12:00:00 +00:00,2021-03-14T12:00:00+00:00,2020-03-13 17:12:43.1587569 +00:00,2020-03-13T17:12:43.1587569+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 17:19:58.2985942 +00:00,2020-03-13T17:19:58.2985942+00:00,PR:1039709;MR:57530;RR:678181;TID:5,PR:1039709;MR:57530;RR:678181;TID:5,DIXIE PATRIOT,DIXIE PATRIOT,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75527,494500,494500,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273503,273503,20207202-A390-493C-861B-EB9E97AAA359,20207202-a390-493c-861b-eb9e97aaa359,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2020-04-14 12:00:00 +00:00,2020-04-14T12:00:00+00:00,2020-03-13 16:54:56.7809801 +00:00,2020-03-13T16:54:56.7809801+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 17:19:55.751714 +00:00,2020-03-13T17:19:55.751714+00:00,PR:1039337;MR:51942;RR:505109;TID:6,PR:1039337;MR:51942;RR:505109;TID:6,NDST01,NDST01,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75527,494501,494501,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273503,273503,20207202-A390-493C-861B-EB9E97AAA359,20207202-a390-493c-861b-eb9e97aaa359,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2020-04-14 12:00:00 +00:00,2020-04-14T12:00:00+00:00,2020-03-13 16:54:56.7809801 +00:00,2020-03-13T16:54:56.7809801+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 17:19:55.8922991 +00:00,2020-03-13T17:19:55.8922991+00:00,PR:1039337;MR:51942;RR:505110;TID:6,PR:1039337;MR:51942;RR:505110;TID:6,NDST02,NDST02,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75527,494502,494502,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273503,273503,20207202-A390-493C-861B-EB9E97AAA359,20207202-a390-493c-861b-eb9e97aaa359,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2020-04-14 12:00:00 +00:00,2020-04-14T12:00:00+00:00,2020-03-13 16:54:56.7809801 +00:00,2020-03-13T16:54:56.7809801+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 17:19:56.0173021 +00:00,2020-03-13T17:19:56.0173021+00:00,PR:1039337;MR:51942;RR:505111;TID:6,PR:1039337;MR:51942;RR:505111;TID:6,NDST03,NDST03,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75527,494503,494503,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273503,273503,20207202-A390-493C-861B-EB9E97AAA359,20207202-a390-493c-861b-eb9e97aaa359,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2020-04-14 12:00:00 +00:00,2020-04-14T12:00:00+00:00,2020-03-13 16:54:56.7809801 +00:00,2020-03-13T16:54:56.7809801+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 17:19:56.1579218 +00:00,2020-03-13T17:19:56.1579218+00:00,PR:1039337;MR:51942;RR:505112;TID:6,PR:1039337;MR:51942;RR:505112;TID:6,NDST04,NDST04,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75527,494504,494504,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273503,273503,20207202-A390-493C-861B-EB9E97AAA359,20207202-a390-493c-861b-eb9e97aaa359,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2020-04-14 12:00:00 +00:00,2020-04-14T12:00:00+00:00,2020-03-13 16:54:56.7809801 +00:00,2020-03-13T16:54:56.7809801+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 17:19:56.3141792 +00:00,2020-03-13T17:19:56.3141792+00:00,PR:1039337;MR:51942;RR:505113;TID:6,PR:1039337;MR:51942;RR:505113;TID:6,NDST05,NDST05,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75527,494505,494505,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273503,273503,20207202-A390-493C-861B-EB9E97AAA359,20207202-a390-493c-861b-eb9e97aaa359,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2020-04-14 12:00:00 +00:00,2020-04-14T12:00:00+00:00,2020-03-13 16:54:56.7809801 +00:00,2020-03-13T16:54:56.7809801+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 17:19:56.4704388 +00:00,2020-03-13T17:19:56.4704388+00:00,PR:1039337;MR:51942;RR:505114;TID:6,PR:1039337;MR:51942;RR:505114;TID:6,NDST06,NDST06,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75527,494506,494506,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273503,273503,20207202-A390-493C-861B-EB9E97AAA359,20207202-a390-493c-861b-eb9e97aaa359,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2020-04-14 12:00:00 +00:00,2020-04-14T12:00:00+00:00,2020-03-13 16:54:56.7809801 +00:00,2020-03-13T16:54:56.7809801+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 17:19:56.626684 +00:00,2020-03-13T17:19:56.626684+00:00,PR:1039337;MR:51942;RR:505115;TID:6,PR:1039337;MR:51942;RR:505115;TID:6,NDST07,NDST07,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75527,494507,494507,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273503,273503,20207202-A390-493C-861B-EB9E97AAA359,20207202-a390-493c-861b-eb9e97aaa359,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2020-04-14 12:00:00 +00:00,2020-04-14T12:00:00+00:00,2020-03-13 16:54:56.7809801 +00:00,2020-03-13T16:54:56.7809801+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 17:19:56.7829405 +00:00,2020-03-13T17:19:56.7829405+00:00,PR:1039337;MR:51942;RR:505116;TID:6,PR:1039337;MR:51942;RR:505116;TID:6,NDST08,NDST08,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75527,494508,494508,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273503,273503,20207202-A390-493C-861B-EB9E97AAA359,20207202-a390-493c-861b-eb9e97aaa359,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2020-04-14 12:00:00 +00:00,2020-04-14T12:00:00+00:00,2020-03-13 16:54:56.7809801 +00:00,2020-03-13T16:54:56.7809801+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 17:19:56.9391924 +00:00,2020-03-13T17:19:56.9391924+00:00,PR:1039337;MR:51942;RR:505117;TID:6,PR:1039337;MR:51942;RR:505117;TID:6,NDST09,NDST09,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75527,494517,494517,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273503,273503,20207202-A390-493C-861B-EB9E97AAA359,20207202-a390-493c-861b-eb9e97aaa359,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2020-04-14 12:00:00 +00:00,2020-04-14T12:00:00+00:00,2020-03-13 16:54:56.7809801 +00:00,2020-03-13T16:54:56.7809801+00:00,Bound,Bound,1,1,null,null,null,null,null,null,2,2,2020-03-13 17:27:30.8018908 +00:00,2020-03-13T17:27:30.8018908+00:00,PR:1039337;MR:51942;RR:505109;TID:2,PR:1039337;MR:51942;RR:505109;TID:2,NDST01,NDST01,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75527,494518,494518,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273503,273503,20207202-A390-493C-861B-EB9E97AAA359,20207202-a390-493c-861b-eb9e97aaa359,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2020-04-14 12:00:00 +00:00,2020-04-14T12:00:00+00:00,2020-03-13 16:54:56.7809801 +00:00,2020-03-13T16:54:56.7809801+00:00,Bound,Bound,1,1,null,null,null,null,null,null,2,2,2020-03-13 17:27:30.9425014 +00:00,2020-03-13T17:27:30.9425014+00:00,PR:1039337;MR:51942;RR:505110;TID:2,PR:1039337;MR:51942;RR:505110;TID:2,NDST02,NDST02,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75527,494519,494519,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273503,273503,20207202-A390-493C-861B-EB9E97AAA359,20207202-a390-493c-861b-eb9e97aaa359,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2020-04-14 12:00:00 +00:00,2020-04-14T12:00:00+00:00,2020-03-13 16:54:56.7809801 +00:00,2020-03-13T16:54:56.7809801+00:00,Bound,Bound,1,1,null,null,null,null,null,null,2,2,2020-03-13 17:27:31.0831245 +00:00,2020-03-13T17:27:31.0831245+00:00,PR:1039337;MR:51942;RR:505111;TID:2,PR:1039337;MR:51942;RR:505111;TID:2,NDST03,NDST03,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75527,494520,494520,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273503,273503,20207202-A390-493C-861B-EB9E97AAA359,20207202-a390-493c-861b-eb9e97aaa359,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2020-04-14 12:00:00 +00:00,2020-04-14T12:00:00+00:00,2020-03-13 16:54:56.7809801 +00:00,2020-03-13T16:54:56.7809801+00:00,Bound,Bound,1,1,null,null,null,null,null,null,2,2,2020-03-13 17:27:31.2237477 +00:00,2020-03-13T17:27:31.2237477+00:00,PR:1039337;MR:51942;RR:505112;TID:2,PR:1039337;MR:51942;RR:505112;TID:2,NDST04,NDST04,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75527,494521,494521,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273503,273503,20207202-A390-493C-861B-EB9E97AAA359,20207202-a390-493c-861b-eb9e97aaa359,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2020-04-14 12:00:00 +00:00,2020-04-14T12:00:00+00:00,2020-03-13 16:54:56.7809801 +00:00,2020-03-13T16:54:56.7809801+00:00,Bound,Bound,1,1,null,null,null,null,null,null,2,2,2020-03-13 17:27:31.3799959 +00:00,2020-03-13T17:27:31.3799959+00:00,PR:1039337;MR:51942;RR:505113;TID:2,PR:1039337;MR:51942;RR:505113;TID:2,NDST05,NDST05,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75527,494522,494522,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273503,273503,20207202-A390-493C-861B-EB9E97AAA359,20207202-a390-493c-861b-eb9e97aaa359,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2020-04-14 12:00:00 +00:00,2020-04-14T12:00:00+00:00,2020-03-13 16:54:56.7809801 +00:00,2020-03-13T16:54:56.7809801+00:00,Bound,Bound,1,1,null,null,null,null,null,null,2,2,2020-03-13 17:27:31.5049869 +00:00,2020-03-13T17:27:31.5049869+00:00,PR:1039337;MR:51942;RR:505114;TID:2,PR:1039337;MR:51942;RR:505114;TID:2,NDST06,NDST06,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75527,494523,494523,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273503,273503,20207202-A390-493C-861B-EB9E97AAA359,20207202-a390-493c-861b-eb9e97aaa359,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2020-04-14 12:00:00 +00:00,2020-04-14T12:00:00+00:00,2020-03-13 16:54:56.7809801 +00:00,2020-03-13T16:54:56.7809801+00:00,Bound,Bound,1,1,null,null,null,null,null,null,2,2,2020-03-13 17:27:31.6768636 +00:00,2020-03-13T17:27:31.6768636+00:00,PR:1039337;MR:51942;RR:505115;TID:2,PR:1039337;MR:51942;RR:505115;TID:2,NDST07,NDST07,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75527,494524,494524,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273503,273503,20207202-A390-493C-861B-EB9E97AAA359,20207202-a390-493c-861b-eb9e97aaa359,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2020-04-14 12:00:00 +00:00,2020-04-14T12:00:00+00:00,2020-03-13 16:54:56.7809801 +00:00,2020-03-13T16:54:56.7809801+00:00,Bound,Bound,1,1,null,null,null,null,null,null,2,2,2020-03-13 17:27:32.1924687 +00:00,2020-03-13T17:27:32.1924687+00:00,PR:1039337;MR:51942;RR:505116;TID:2,PR:1039337;MR:51942;RR:505116;TID:2,NDST08,NDST08,testStorageID,testStorageID,Test1,Test1,Test Case is passed
